FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;253;30103;SIERRA;APURIMAC;ABANCAY;CIRCA;1887;342;1545;78.05;0;2019
20241212;254;30104;SIERRA;APURIMAC;ABANCAY;CURAHUASI;17127;7159;9968;1633.8;0;2019
20241212;255;30105;SIERRA;APURIMAC;ABANCAY;HUANIPACA;2896;574;2322;131;0;2019
20241212;256;30106;SIERRA;APURIMAC;ABANCAY;LAMBRAMA;2953;1050;1903;239.63;0;2019
20241212;257;30107;SIERRA;APURIMAC;ABANCAY;PICHIRHUA;2777;462;2315;105.44;0;2019
20241212;258;30108;SIERRA;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;2568;700;1868;159.75;0;2019
20241212;259;30109;SIERRA;APURIMAC;ABANCAY;TAMBURCO;11959;9847;2112;3080.7;0;2019
20241212;260;30201;SIERRA;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;45221;36547;8674;8956.6;159.57;2019
20241212;261;30202;SIERRA;APURIMAC;ANDAHUAYLAS;ANDARAPA;5655;1348;4307;307.64;0;2019
20241212;262;30203;SIERRA;APURIMAC;ANDAHUAYLAS;CHIARA;1224;742;482;169.34;0;2019
20241212;263;30204;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAMA;5229;2872;2357;778.7;0;2019
20241212;264;30205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;3904;428;3476;97.68;0;2019
20241212;265;30206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;770;479;291;109.32;0;2019
20241212;266;30207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;6234;1449;4785;415.55;0;2019
20241212;267;30208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;3451;448;3003;102.2;0;2019
20241212;268;30209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;8514;1051;7463;239.86;0;2019
20241212;269;30210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2293;644;1649;146.97;0;2019
20241212;270;30211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;901;644;257;134.32;0;2019
20241212;271;30212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3028;1455;1573;332.05;0;2019
20241212;272;30213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;22184;12734;9450;3319.9;48.62;2019
20241212;273;30214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;1673;636;1037;145.15;0;2019
20241212;274;30215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;8674;4394;4280;847.73;0;2019
20241212;275;30216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;19711;11837;7874;2654;59.8;2019
20241212;276;30217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;1939;514;1425;117.3;0;2019
20241212;277;30218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;3778;1138;2640;259.71;0;2019
20241212;278;30219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;1802;1130;672;503.78;0;2019
20241212;279;30220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;4449;3080;1369;851.18;0;2019
20241212;280;30301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;2895;2134;761;244.8;0;2019
20241212;281;30302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;590;471;119;107.49;0;2019
20241212;282;30303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;2005;1344;661;306.72;0;2019
20241212;283;30304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;1763;1575;188;377.78;0;2019
20241212;284;30305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;2390;1728;662;394.36;0;2019
20241212;285;30306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1091;1000;91;78.21;0;2019
20241212;286;30307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1120;915;205;208.82;0;2019
20241212;287;30401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5164;4444;720;903.72;0;2019
20241212;288;30402;SIERRA;APURIMAC;AYMARAES;CAPAYA;606;232;374;52.95;0;2019
20241212;289;30403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;949;900;49;205.39;0;2019
20241212;290;30404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;1939;984;955;379.68;0;2019
20241212;291;30405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;721;489;232;107.18;0;2019
20241212;292;30406;SIERRA;APURIMAC;AYMARAES;COTARUSE;2598;812;1786;177.98;0;2019
20241212;293;30407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;466;157;309;35.83;0;2019
20241212;294;30408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;747;218;529;49.75;0;2019
20241212;295;30409;SIERRA;APURIMAC;AYMARAES;LUCRE;1552;328;1224;74.85;0;2019
20241212;296;30410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1054;558;496;127.34;0;2019
20241212;297;30411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;784;638;146;145.6;0;2019
20241212;298;30412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1137;535;602;122.1;0;2019
20241212;299;30413;SIERRA;APURIMAC;AYMARAES;SORAYA;742;168;574;38.34;0;2019
20241212;300;30414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;1926;215;1711;49.07;0;2019
20241212;301;30415;SIERRA;APURIMAC;AYMARAES;TINTAY;2320;732;1588;167.05;0;2019
20241212;302;30416;SIERRA;APURIMAC;AYMARAES;TORAYA;1301;423;878;96.54;0;2019
20241212;303;30417;SIERRA;APURIMAC;AYMARAES;YANACA;1006;576;430;131.45;0;2019
20241212;304;30501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;10816;4558;6258;1188.34;0;2019
20241212;305;30502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4089;1668;2421;380.66;0;2019
20241212;306;30503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;6860;989;5871;225.71;0;2019
20241212;307;30504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;9840;5225;4615;1192.43;0;2019
20241212;308;30505;SIERRA;APURIMAC;COTABAMBAS;MARA;6171;1169;5002;266.78;0;2019
20241212;309;30506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;16776;7015;9761;2926.26;0;2019
20241212;310;30601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;5529;3245;2284;676.81;0;2019
20241212;311;30602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;10749;8128;2621;1991.9;0;2019
20241212;312;30603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;1772;466;1306;106.35;0;2019
20241212;313;30604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;6836;2546;4290;581.04;0;2019
20241212;314;30605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;7125;1745;5380;398.24;0;2019
20241212;315;30606;SIERRA;APURIMAC;CHINCHEROS;ONGOY;2408;307;2101;70.06;0;2019
20241212;316;30607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;2794;1052;1742;240.08;0;2019
20241212;317;30608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;4209;983;3226;224.34;0;2019
20241212;318;30609;SIERRA;APURIMAC;CHINCHEROS;ROCCHACC;2810;892;1918;203.57;0;2019
20241212;319;30610;SIERRA;APURIMAC;CHINCHEROS;EL PORVENIR;1788;1220;568;278.42;0;2019
20241212;320;30611;SIERRA;APURIMAC;CHINCHEROS;LOS CHANKAS;1050;274;776;62.53;0;2019
20241212;321;30701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5295;3143;2152;409.7;0;2019
20241212;322;30702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2003;411;1592;93.8;0;2019
20241212;323;30703;SIERRA;APURIMAC;GRAU;GAMARRA;2791;283;2508;64.59;0;2019
20241212;324;30704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1385;349;1036;76.49;0;2019
20241212;325;30705;SIERRA;APURIMAC;GRAU;MAMARA;900;545;355;124.38;0;2019
20241212;326;30706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;933;413;520;94.25;0;2019
20241212;327;30707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;814;406;408;92.66;0;2019
20241212;328;30708;SIERRA;APURIMAC;GRAU;PROGRESO;3194;1173;2021;267.7;0;2019
20241212;329;30709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;278;236;42;50.45;0;2019
20241212;330;30710;SIERRA;APURIMAC;GRAU;SANTA ROSA;576;245;331;55.91;0;2019
20241212;331;30711;SIERRA;APURIMAC;GRAU;TURPAY;652;591;61;40.06;0;2019
20241212;332;30712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1321;1276;45;291.2;0;2019
20241212;333;30713;SIERRA;APURIMAC;GRAU;VIRUNDO;668;613;55;67.12;0;2019
20241212;334;30714;SIERRA;APURIMAC;GRAU;CURASCO;1263;461;802;105.21;0;2019
20241212;335;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55033;55033;0;15782.68;254.142;2019
20241212;336;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;87291;87291;0;20482.21;142.74;2019
20241212;337;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;100686;100670;16;24146.42;468.29;2019
20241212;338;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO;217894;217615;279;41984.15;277.06;2019
20241212;339;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;15190;14495;695;2947.66;34.54;2019
20241212;340;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;3080;2315;765;528.32;0;2019
20241212;341;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;51442;51420;22;9920.39;172.22;2019
20241212;342;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;36807;32158;4649;7545.65;0;2019
20241212;343;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;63460;63460;0;15883.13;144.17;2019
20241212;344;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;62586;62586;0;16643.41;177.6;2019
20241212;345;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;6172;5382;790;898.03;1.08;2019
20241212;346;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;133175;133175;0;33331.8;269.27;2019
20241212;347;40113;SIERRA;AREQUIPA;AREQUIPA;POCSI;458;250;208;57.05;0;2019
20241212;348;40114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;836;347;489;79.19;0;2019
20241212;349;40115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;6085;5946;139;1209.16;0;2019
20241212;350;40116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4476;4463;13;861.04;38.85;2019
20241212;351;40117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;26163;26163;0;7776.02;87.42;2019
20241212;352;40118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;601;431;170;112.29;0;2019
20241212;353;40119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;1353;551;802;125.75;0;2019
20241212;354;40120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;686;88;598;22.93;0;2019
20241212;355;40121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;7187;6951;236;1993.45;0;2019
20241212;356;40122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;79147;78626;521;16399.14;162.21;2019
20241212;357;40123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;16848;16346;502;4432.1;53.062;2019
20241212;358;40124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;15689;14788;901;3084.35;0;2019
20241212;359;40125;COSTA;AREQUIPA;AREQUIPA;VITOR;4332;2066;2266;538.26;0;2019
20241212;360;40126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;26099;26099;0;8437.43;146.68;2019
20241212;361;40127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1482;1442;40;316.06;0;2019
20241212;362;40128;SIERRA;AREQUIPA;AREQUIPA;YURA;39899;39299;600;7991.73;92.64;2019
20241212;363;40129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;82261;82261;0;19301.96;144.7;2019
20241212;364;40201;COSTA;AREQUIPA;CAMANA;CAMANA;12855;12852;3;3618.76;0;2019
20241212;365;40202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4645;4636;9;1377.89;0;2019
20241212;366;40203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;8014;1031;6983;381.69;0;2019
20241212;367;40204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6371;5937;434;1516.9;0;2019
20241212;368;40205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;7583;7464;119;1944.61;0;2019
20241212;369;40206;COSTA;AREQUIPA;CAMANA;OCOÑA;4082;3470;612;1103.71;0;2019
20241212;370;40207;COSTA;AREQUIPA;CAMANA;QUILCA;1048;189;859;49.24;0;2019
20241212;371;40208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;16302;15881;421;5051.29;0;2019
20241212;372;40301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;4198;4025;173;440.74;0;2019
20241212;373;40302;COSTA;AREQUIPA;CARAVELI;ACARI;5081;3498;1583;1276.77;0;2019
20241212;374;40303;COSTA;AREQUIPA;CARAVELI;ATICO;5809;5002;807;469.47;0;2019
20241212;375;40304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;493;103;390;24.63;0;2019
20241212;376;40305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;3065;2750;315;889.04;0;2019
20241212;377;40306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;628;161;467;36.74;0;2019
20241212;378;40307;COSTA;AREQUIPA;CARAVELI;CHALA;9862;9509;353;2826.21;0;2019
20241212;379;40308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;3639;2339;1300;609.38;0;2019
20241212;380;40309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3144;77;3067;17.57;0;2019
20241212;381;40310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1585;1443;142;451.45;0;2019
20241212;382;40311;COSTA;AREQUIPA;CARAVELI;LOMAS;1548;1463;85;244.11;0;2019
20241212;383;40312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1903;906;997;206.76;0;2019
20241212;384;40313;COSTA;AREQUIPA;CARAVELI;YAUCA;2006;1664;342;286.33;0;2019
20241212;385;40401;COSTA;AREQUIPA;CASTILLA;APLAO;8961;7000;1961;1788.5;0;2019
20241212;386;40402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1031;756;275;130.09;0;2019
20241212;387;40403;SIERRA;AREQUIPA;CASTILLA;AYO;239;190;49;43.36;0;2019
20241212;388;40404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1664;565;1099;128.94;0;2019
20241212;389;40405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1018;642;376;146.51;0;2019
20241212;390;40406;SIERRA;AREQUIPA;CASTILLA;CHOCO;694;271;423;61.85;0;2019
20241212;391;40407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1574;1328;246;318.53;0;2019
20241212;392;40408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;484;226;258;51.58;0;2019
20241212;393;40409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;8542;7955;587;2696.18;0;2019
20241212;394;40410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;1944;1345;599;259.49;0;2019
20241212;395;40411;SIERRA;AREQUIPA;CASTILLA;TIPAN;440;130;310;29.67;0;2019
20241212;396;40412;SIERRA;AREQUIPA;CASTILLA;UÑON;206;119;87;27.16;0;2019
20241212;397;40413;COSTA;AREQUIPA;CASTILLA;URACA;6638;4240;2398;1104.66;0;2019
20241212;398;40414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1549;1076;473;308.58;0;2019
20241212;399;40501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;5948;5788;160;2625.68;0;2019
20241212;400;40502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;840;784;56;178.92;0;2019
20241212;401;40503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2149;2029;120;463.05;0;2019
20241212;402;40504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;1427;885;542;201.97;0;2019
20241212;403;40505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3718;3343;375;1516.53;0;2019
20241212;404;40506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1147;784;363;178.92;0;2019
20241212;405;40507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;678;454;224;103.61;0;2019
20241212;406;40508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1003;565;438;128.94;0;2019
20241212;407;40509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;574;556;18;126.89;0;2019
20241212;408;40510;SIERRA;AREQUIPA;CAYLLOMA;LARI;881;825;56;103.24;0;2019
20241212;409;40511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;723;408;315;93.11;0;2019
20241212;410;40512;SIERRA;AREQUIPA;CAYLLOMA;MACA;704;693;11;202.36;0;2019
20241212;411;40513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;664;656;8;157.35;0;2019
20241212;412;40514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;901;418;483;91.62;0;2019
20241212;413;40515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;687;546;141;130.96;0;2019
20241212;414;40516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;799;66;733;15.06;0;2019
20241212;415;40517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1507;700;807;159.75;0;2019
20241212;416;40518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;617;520;97;118.67;0;2019
20241212;417;40519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2173;1799;374;394.31;0;2019
20241212;418;40520;COSTA;AREQUIPA;CAYLLOMA;MAJES;68071;56270;11801;14670.39;17.49;2019
20241212;419;40601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3380;2857;523;744.34;0;2019
20241212;420;40602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;685;225;460;53.97;0;2019
20241212;421;40603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3307;446;2861;101.78;0;2019
20241212;422;40604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;684;326;358;74.4;0;2019
20241212;423;40605;COSTA;AREQUIPA;CONDESUYOS;IRAY;607;355;252;92.49;0;2019
20241212;424;40606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;3450;1658;1792;378.38;0;2019
20241212;425;40607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;448;246;202;56.14;0;2019
20241212;426;40608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;4034;548;3486;125.06;0;2019
20241212;427;40701;COSTA;AREQUIPA;ISLAY;MOLLENDO;26230;26008;222;7729.95;95.27;2019
20241212;428;40702;COSTA;AREQUIPA;ISLAY;COCACHACRA;8430;7541;889;1572.84;0;2019
20241212;429;40703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;7055;6815;240;1670.16;0;2019
20241212;430;40704;COSTA;AREQUIPA;ISLAY;ISLAY;5165;5165;0;1238.86;0;2019
20241212;431;40705;COSTA;AREQUIPA;ISLAY;MEJIA;1230;867;363;307.41;0;2019
20241212;432;40706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6470;6407;63;1737.21;0;2019
20241212;433;40801;SIERRA;AREQUIPA;LA UNION;COTAHUASI;2984;2170;814;248.93;0;2019
20241212;434;40802;SIERRA;AREQUIPA;LA UNION;ALCA;1875;1752;123;420.23;0;2019
20241212;435;40803;SIERRA;AREQUIPA;LA UNION;CHARCANA;591;375;216;85.58;0;2019
20241212;436;40804;SIERRA;AREQUIPA;LA UNION;HUAYNACOTAS;1907;869;1038;198.32;0;2019
20241212;437;40805;SIERRA;AREQUIPA;LA UNION;PAMPAMARCA;1129;412;717;94.03;0;2019
20241212;438;40806;SIERRA;AREQUIPA;LA UNION;PUYCA;2384;998;1386;227.76;0;2019
20241212;439;40807;SIERRA;AREQUIPA;LA UNION;QUECHUALLA;278;85;193;19.4;0;2019
20241212;440;40808;SIERRA;AREQUIPA;LA UNION;SAYLA;313;145;168;33.09;0;2019
20241212;441;40809;SIERRA;AREQUIPA;LA UNION;TAURIA;315;228;87;52.03;0;2019
20241212;442;40810;SIERRA;AREQUIPA;LA UNION;TOMEPAMPA;675;298;377;68.01;0;2019
20241212;443;40811;SIERRA;AREQUIPA;LA UNION;TORO;538;228;310;52.03;0;2019
20241212;444;50101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO;108794;106055;2739;27650.1;227.89;2019
20241212;445;50102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;8573;1472;7101;335.93;0;2019
20241212;446;50103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;4844;707;4137;154.96;0;2019
20241212;447;50104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO;30973;30227;746;10560;84.371;2019
20241212;448;50105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6512;2558;3954;266.76;0;2019
20241212;449;50106;SIERRA;AYACUCHO;HUAMANGA;OCROS;6018;1174;4844;267.93;0;2019
20241212;450;50107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3477;1633;1844;372.68;0;2019
20241212;451;50108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;5676;2236;3440;510.29;0;2019
20241212;452;50109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;1558;136;1422;21.27;0;2019
20241212;453;50110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;52764;52694;70;17859.5;0;2019
20241212;454;50111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1598;733;865;167.28;0;2019
20241212;455;50112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;6674;989;5685;206.28;0;2019
20241212;456;50113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5835;258;5577;51.1;0;2019
20241212;457;50114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;15780;590;15190;61.53;0;2019
20241212;458;50115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;20517;19385;1132;5357.2;58.39;2019
20241212;459;50116;SIERRA;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;30725;26859;3866;9803.54;10.06;2019
20241212;460;50201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;5929;2328;3601;376.3;0;2019
20241212;461;50202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;9080;3283;5797;753.21;0;2019
20241212;462;50203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8227;2866;5361;493.2;0;2019
20241212;463;50204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2088;433;1655;98.82;0;2019
20241212;464;50205;SIERRA;AYACUCHO;CANGALLO;PARAS;4347;1418;2929;323.61;0;2019
20241212;465;50206;SIERRA;AYACUCHO;CANGALLO;TOTOS;3079;1413;1666;322.47;0;2019
20241212;466;50301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3217;3019;198;613.94;0;2019
20241212;467;50302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;1836;1582;254;321.71;0;2019
20241212;468;50303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1346;775;571;169.87;0;2019
20241212;469;50304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2126;1035;1091;195.9;0;2019
20241212;470;50401;SIERRA;AYACUCHO;HUANTA;HUANTA;42825;35902;6923;10857.79;17.2;2019
20241212;471;50402;SIERRA;AYACUCHO;HUANTA;AYAHUANCO;1139;438;701;99.96;0;2019
20241212;472;50403;SIERRA;AYACUCHO;HUANTA;HUAMANGUILLA;4287;1844;2443;420.83;0;2019
20241212;473;50404;SIERRA;AYACUCHO;HUANTA;IGUAIN;2865;767;2098;175.04;0;2019
20241212;474;50405;SIERRA;AYACUCHO;HUANTA;LURICOCHA;6157;2181;3976;478.04;0;2019
20241212;475;50406;SIERRA;AYACUCHO;HUANTA;SANTILLANA;3985;1308;2677;298.51;0;2019
20241212;476;50407;SIERRA;AYACUCHO;HUANTA;SIVIA;11836;4304;7532;982.24;0;2019
20241212;477;50408;SIERRA;AYACUCHO;HUANTA;LLOCHEGUA;11371;5222;6149;1279.76;0;2019
20241212;478;50409;SIERRA;AYACUCHO;HUANTA;CANAYRE;4233;2152;2081;491.12;0;2019
20241212;479;50410;SIERRA;AYACUCHO;HUANTA;UCHURACCAY;3763;444;3319;115.76;0;2019
20241212;480;50411;SIERRA;AYACUCHO;HUANTA;PUCACOLPA;2453;483;1970;105.87;0;2019
20241212;481;50412;SIERRA;AYACUCHO;HUANTA;CHACA;2230;949;1281;216.58;0;2019
20241212;482;50501;SIERRA;AYACUCHO;LA MAR;SAN MIGUEL;11373;4821;6552;2337.8;0;2019
20241212;483;50502;SIERRA;AYACUCHO;LA MAR;ANCO;8300;2379;5921;583.02;0;2019
20241212;484;50503;SIERRA;AYACUCHO;LA MAR;AYNA;10067;7268;2799;2235.95;0;2019
20241212;485;50504;SIERRA;AYACUCHO;LA MAR;CHILCAS;1633;222;1411;50.66;0;2019
20241212;486;50505;SIERRA;AYACUCHO;LA MAR;CHUNGUI;4505;604;3901;137.84;0;2019
20241212;487;50506;SIERRA;AYACUCHO;LA MAR;LUIS CARRANZA;1361;177;1184;40.39;0;2019
20241212;488;50507;SIERRA;AYACUCHO;LA MAR;SANTA ROSA;12633;9038;3595;2167.83;0;2019
20241212;489;50508;SIERRA;AYACUCHO;LA MAR;TAMBO;9850;6048;3802;1380.25;0;2019
20241212;490;50509;SIERRA;AYACUCHO;LA MAR;SAMUGARI;10847;5986;4861;1872.76;0;2019
20241212;491;50510;SIERRA;AYACUCHO;LA MAR;ANCHIHUAY;4429;1028;3401;385.94;0;2019
20241212;492;50511;SIERRA;AYACUCHO;LA MAR;ORONCCOY;1098;179;919;40.85;0;2019
20241212;493;50601;SIERRA;AYACUCHO;LUCANAS;PUQUIO;14572;13632;940;3483;0;2019
20241212;494;50602;SIERRA;AYACUCHO;LUCANAS;AUCARA;2788;2023;765;464.13;0;2019
20241212;495;50603;SIERRA;AYACUCHO;LUCANAS;CABANA;2068;2022;46;221.41;0;2019
20241212;496;50604;SIERRA;AYACUCHO;LUCANAS;CARMEN SALCEDO;1637;1553;84;291.52;0;2019
20241212;497;50605;SIERRA;AYACUCHO;LUCANAS;CHAVIÑA;2312;1428;884;325.89;0;2019
20241212;498;50606;SIERRA;AYACUCHO;LUCANAS;CHIPAO;2551;1533;1018;423.66;0;2019
