id,ubigeo,anio,tipo_residuo,pob_total,pob_urbana,pob_rural,qresiduos_mun,qresiduos_valorizado,tasa_valorizacion_pct
16693,150715,2023,INORGANICO,1232,694,538,72.37,0.0,0.0
16694,150715,2023,ORGANICO,1232,694,538,72.37,0.0,0.0
16695,150715,2024,INORGANICO,1203,677,526,70.6,0.0,0.0
16696,150715,2024,ORGANICO,1203,677,526,70.60142857,0.0,0.0
16697,150716,2019,INORGANICO,5845,1423,4422,370.74,0.0,0.0
16698,150716,2019,ORGANICO,5845,1423,4422,370.74,0.0,0.0
16699,150716,2020,INORGANICO,5948,1408,4540,365.76,0.0,0.0
16700,150716,2020,ORGANICO,5948,1408,4540,365.76,0.0,0.0
16701,150716,2021,INORGANICO,5992,1376,4616,350.34,0.0,0.0
16702,150716,2021,ORGANICO,5992,1376,4616,350.34,0.0,0.0
16703,150716,2022,INORGANICO,6032,1350,4682,343.61,0.0,0.0
16704,150716,2022,ORGANICO,6032,1350,4682,343.61,0.0,0.0
16705,150716,2023,INORGANICO,6070,1359,4711,346.83,0.0,0.0
16706,150716,2023,ORGANICO,6070,1359,4711,346.83,0.0,0.0
16707,150716,2024,INORGANICO,6106,1367,4739,249.48,0.0,0.0
16708,150716,2024,ORGANICO,6106,1367,4739,249.4775,0.0,0.0
16709,150717,2019,INORGANICO,1125,809,316,177.17,0.0,0.0
16710,150717,2019,ORGANICO,1125,809,316,177.17,0.0,0.0
16711,150717,2020,INORGANICO,1080,769,311,172.42,0.0,0.0
16712,150717,2020,ORGANICO,1080,769,311,172.42,0.0,0.0
16713,150717,2021,INORGANICO,1060,746,314,167.26,0.0,0.0
16714,150717,2021,ORGANICO,1060,746,314,167.26,0.0,0.0
16715,150717,2022,INORGANICO,1041,725,316,162.56,0.0,0.0
16716,150717,2022,ORGANICO,1041,725,316,162.56,0.0,0.0
16717,150717,2023,INORGANICO,1023,712,311,159.64,0.0,0.0
16718,150717,2023,ORGANICO,1023,712,311,159.64,0.0,0.0
16719,150717,2024,INORGANICO,1004,699,305,156.73,0.0,0.0
16720,150717,2024,ORGANICO,1004,699,305,156.7257857,0.0,0.0
16721,150718,2019,INORGANICO,1159,985,174,224.79,0.0,0.0
16722,150718,2019,ORGANICO,1159,985,174,224.79,2.441450945162196,1.0861
16723,150718,2020,INORGANICO,1132,957,175,217.97,0.0,0.0
16724,150718,2020,ORGANICO,1132,957,175,217.97,2.404,1.1029
16725,150718,2021,INORGANICO,1110,932,178,213.83,0.0,0.0
16726,150718,2021,ORGANICO,1110,932,178,213.83,7.632,3.5692
16727,150718,2022,INORGANICO,1089,910,179,211.29,0.0,0.0
16728,150718,2022,ORGANICO,1089,910,179,211.29,4.23,2.002
16729,150718,2023,INORGANICO,1068,892,176,206.06,0.0,0.0
16730,150718,2023,ORGANICO,1068,892,176,206.06,0.0,0.0
16731,150718,2024,INORGANICO,1047,875,172,205.31,0.0,0.0
16732,150718,2024,ORGANICO,1047,875,172,205.3125,6.34,3.088
16733,150719,2019,INORGANICO,659,654,5,149.25,0.0,0.0
16734,150719,2019,ORGANICO,659,654,5,149.25,0.0,0.0
16735,150719,2020,INORGANICO,635,630,5,143.49,0.0,0.0
16736,150719,2020,ORGANICO,635,630,5,143.49,0.0,0.0
16737,150719,2021,INORGANICO,629,625,4,169.46,0.0,0.0
16738,150719,2021,ORGANICO,629,625,4,169.46,0.0,0.0
16739,150719,2022,INORGANICO,623,618,5,167.57,0.0,0.0
16740,150719,2022,ORGANICO,623,618,5,167.57,0.0,0.0
16741,150719,2023,INORGANICO,617,612,5,165.94,0.0,0.0
16742,150719,2023,ORGANICO,617,612,5,165.94,0.0,0.0
16743,150719,2024,INORGANICO,612,607,5,164.58,0.0,0.0
16744,150719,2024,ORGANICO,612,607,5,164.5837143,0.0,0.0
16745,150720,2019,INORGANICO,357,337,20,73.86,0.0,0.0
16746,150720,2019,ORGANICO,357,337,20,73.86,2.1079,2.8539
16747,150720,2020,INORGANICO,346,326,20,71.46,0.0,0.0
16748,150720,2020,ORGANICO,346,326,20,71.46,2.679,3.749
16749,150720,2021,INORGANICO,339,319,20,133.07,0.0,0.0
16750,150720,2021,ORGANICO,339,319,20,133.07,4.1347000000000005,3.1072
16751,150720,2022,INORGANICO,333,313,20,130.57,0.0,0.0
16752,150720,2022,ORGANICO,333,313,20,130.57,1.58,1.2101
16753,150720,2023,INORGANICO,326,306,20,65.42,0.0,0.0
16754,150720,2023,ORGANICO,326,306,20,65.42,0.67,1.0242
16755,150720,2024,INORGANICO,320,301,19,64.35,0.0,0.0
16756,150720,2024,ORGANICO,320,301,19,64.3495,0.0,0.0
16757,150721,2019,INORGANICO,1165,1001,164,104.39,0.0,0.0
16758,150721,2019,ORGANICO,1165,1001,164,104.39,0.0,0.0
16759,150721,2020,INORGANICO,1128,964,164,276.46,0.0,0.0
16760,150721,2020,ORGANICO,1128,964,164,276.46,3.098,1.1206
16761,150721,2021,INORGANICO,1111,945,166,98.55,0.0,0.0
16762,150721,2021,ORGANICO,1111,945,166,98.55,7.523,7.6337
16763,150721,2022,INORGANICO,1095,926,169,270.39,0.0,0.0
16764,150721,2022,ORGANICO,1095,926,169,270.39,3.0,1.1095
16765,150721,2023,INORGANICO,1079,912,167,266.3,0.0,0.0
16766,150721,2023,ORGANICO,1079,912,167,266.3,0.0,0.0
16767,150721,2024,INORGANICO,1063,899,164,262.51,0.0,0.0
16768,150721,2024,ORGANICO,1063,899,164,262.508,0.0,0.0
16769,150722,2019,INORGANICO,4018,3525,493,551.41,0.0,0.0
16770,150722,2019,ORGANICO,4018,3525,493,551.41,10.774277155643974,1.954
16771,150722,2020,INORGANICO,3918,3421,497,767.04,0.0,0.0
16772,150722,2020,ORGANICO,3918,3421,497,767.04,6.497,0.847
16773,150722,2021,INORGANICO,3870,3363,507,561.14,0.0,0.0
16774,150722,2021,ORGANICO,3870,3363,507,561.14,24.857,4.4297
16775,150722,2022,INORGANICO,3823,3307,516,534.55,0.0,0.0
16776,150722,2022,ORGANICO,3823,3307,516,534.55,45.59,8.5287
16777,150722,2023,INORGANICO,3778,3268,510,545.29,0.0,0.0
16778,150722,2023,ORGANICO,3778,3268,510,545.29,177.89,32.623
16779,150722,2024,INORGANICO,3732,3228,504,706.93,0.0,0.0
16780,150722,2024,ORGANICO,3732,3228,504,706.932,5.62,0.795
16781,150723,2019,INORGANICO,1379,189,1190,43.1,0.0,0.0
16782,150723,2019,ORGANICO,1379,189,1190,43.1,0.0,0.0
16783,150723,2020,INORGANICO,1343,178,1165,40.54,0.0,0.0
16784,150723,2020,ORGANICO,1343,178,1165,40.54,0.0,0.0
16785,150723,2021,INORGANICO,1313,169,1144,38.77,0.0,0.0
16786,150723,2021,ORGANICO,1313,169,1144,38.77,0.0,0.0
16787,150723,2022,INORGANICO,1285,160,1125,37.15,0.0,0.0
16788,150723,2022,ORGANICO,1285,160,1125,37.15,0.0,0.0
16789,150723,2023,INORGANICO,1256,156,1100,36.04,0.0,0.0
16790,150723,2023,ORGANICO,1256,156,1100,36.04,0.0,0.0
16791,150723,2024,INORGANICO,1228,153,1075,35.9,0.0,0.0
16792,150723,2024,ORGANICO,1228,153,1075,35.90035714,0.0,0.0
16793,150724,2019,INORGANICO,916,709,207,292.06,0.0,0.0
16794,150724,2019,ORGANICO,916,709,207,292.06,0.6896904150673908,0.2361
16795,150724,2020,INORGANICO,893,686,207,282.58,0.0,0.0
16796,150724,2020,ORGANICO,893,686,207,282.58,2.2422,0.7935
16797,150724,2021,INORGANICO,872,663,209,273.11,0.0,0.0
16798,150724,2021,ORGANICO,872,663,209,273.11,7.6692,2.8081
16799,150724,2022,INORGANICO,851,642,209,241.03,0.0,0.0
16800,150724,2022,ORGANICO,851,642,209,241.03,0.0,0.0
16801,150724,2023,INORGANICO,831,627,204,235.39,0.0,0.0
16802,150724,2023,ORGANICO,831,627,204,235.39,2.2,0.9346
16803,150724,2024,INORGANICO,811,612,199,229.76,0.0,0.0
16804,150724,2024,ORGANICO,811,612,199,229.7622857,7.369,3.2072
16805,150725,2019,INORGANICO,204,189,15,41.43,0.0,0.0
16806,150725,2019,ORGANICO,204,189,15,41.43,0.0,0.0
16807,150725,2020,INORGANICO,200,185,15,40.55,0.0,0.0
16808,150725,2020,ORGANICO,200,185,15,40.55,0.9,2.2195
16809,150725,2021,INORGANICO,194,179,15,41.07,0.0,0.0
16810,150725,2021,ORGANICO,194,179,15,41.07,4.0600000000000005,9.8856
16811,150725,2022,INORGANICO,189,174,15,40.4,0.0,0.0
16812,150725,2022,ORGANICO,189,174,15,40.4,0.0,0.0
16813,150725,2023,INORGANICO,187,172,15,39.73,1.48,3.7251
16814,150725,2023,ORGANICO,187,172,15,39.73,2.5,6.2925
16815,150725,2024,INORGANICO,180,166,14,38.95,0.0,0.0
16816,150725,2024,ORGANICO,180,166,14,38.95071429,2.64,6.7778
16817,150726,2019,INORGANICO,640,181,459,41.31,0.0,0.0
16818,150726,2019,ORGANICO,640,181,459,41.31,0.0,0.0
16819,150726,2020,INORGANICO,636,175,461,39.86,0.0,0.0
16820,150726,2020,ORGANICO,636,175,461,39.86,0.0,0.0
16821,150726,2021,INORGANICO,628,168,460,34.16,0.0,0.0
16822,150726,2021,ORGANICO,628,168,460,34.16,0.0,0.0
16823,150726,2022,INORGANICO,620,162,458,32.94,0.0,0.0
16824,150726,2022,ORGANICO,620,162,458,32.94,0.0,0.0
16825,150726,2023,INORGANICO,613,160,453,32.54,0.0,0.0
16826,150726,2023,ORGANICO,613,160,453,32.54,0.0,0.0
16827,150726,2024,INORGANICO,606,158,448,32.13,0.0,0.0
16828,150726,2024,ORGANICO,606,158,448,32.13042857,0.0,0.0
16829,150727,2019,INORGANICO,2617,2362,255,270.96,0.0,0.0
16830,150727,2019,ORGANICO,2617,2362,255,270.96,9.812387,3.6213
16831,150727,2020,INORGANICO,2642,2376,266,272.56,0.0,0.0
16832,150727,2020,ORGANICO,2642,2376,266,272.56,3.64,1.3355
16833,150727,2021,INORGANICO,2644,2368,276,259.3,0.0,0.0
16834,150727,2021,ORGANICO,2644,2368,276,259.3,8.654,3.3374
16835,150727,2022,INORGANICO,2645,2360,285,258.42,0.0,0.0
16836,150727,2022,ORGANICO,2645,2360,285,258.42,0.0,0.0
16837,150727,2023,INORGANICO,2645,2360,285,258.42,0.0,0.0
16838,150727,2023,ORGANICO,2645,2360,285,258.42,0.0,0.0
16839,150727,2024,INORGANICO,2649,2364,285,258.86,0.0,0.0
16840,150727,2024,ORGANICO,2649,2364,285,258.858,0.0,0.0
16841,150728,2019,INORGANICO,13124,12489,635,3321.2,0.0,0.0
16842,150728,2019,ORGANICO,13124,12489,635,3321.2,23.05573152429285,0.6942
16843,150728,2020,INORGANICO,13305,12639,666,3361.07,0.0,0.0
16844,150728,2020,ORGANICO,13305,12639,666,3361.07,25.373,0.7549
16845,150728,2021,INORGANICO,13397,12702,695,3642.75,0.0,0.0
16846,150728,2021,ORGANICO,13397,12702,695,3642.75,62.187,1.7071
16847,150728,2022,INORGANICO,13490,12765,725,3660.82,0.0,0.0
16848,150728,2022,ORGANICO,13490,12765,725,3660.82,75.73,2.0687
16849,150728,2023,INORGANICO,13584,12854,730,3686.34,0.0,0.0
16850,150728,2023,ORGANICO,13584,12854,730,3686.34,59.01,1.6008
16851,150728,2024,INORGANICO,13672,12937,735,3710.15,0.0,0.0
16852,150728,2024,ORGANICO,13672,12937,735,3710.146786,94.604,2.5499
16853,150729,2019,INORGANICO,299,295,4,64.66,0.0,0.0
16854,150729,2019,ORGANICO,299,295,4,64.66,0.0,0.0
16855,150729,2020,INORGANICO,287,283,4,62.04,0.0,0.0
16856,150729,2020,ORGANICO,287,283,4,62.04,0.0,0.0
16857,150729,2021,INORGANICO,278,274,4,90.01,0.0,0.0
16858,150729,2021,ORGANICO,278,274,4,90.01,3.762,4.1795
16859,150729,2022,INORGANICO,269,265,4,87.05,0.0,0.0
16860,150729,2022,ORGANICO,269,265,4,87.05,3.98,4.5721
16861,150729,2023,INORGANICO,260,256,4,46.72,0.0,0.0
16862,150729,2023,ORGANICO,260,256,4,46.72,3.91,8.369
16863,150729,2024,INORGANICO,251,247,4,54.09,0.0,0.0
16864,150729,2024,ORGANICO,251,247,4,54.093,5.26,9.724
16865,150730,2019,INORGANICO,399,322,77,95.7,0.0,0.0
16866,150730,2019,ORGANICO,399,322,77,95.7,0.0,0.0
16867,150730,2020,INORGANICO,384,308,76,91.54,0.0,0.0
16868,150730,2020,ORGANICO,384,308,76,91.54,0.0,0.0
16869,150730,2021,INORGANICO,368,293,75,85.56,0.0,0.0
16870,150730,2021,ORGANICO,368,293,75,85.56,3.85,4.4998
16871,150730,2022,INORGANICO,353,279,74,81.47,0.0,0.0
16872,150730,2022,ORGANICO,353,279,74,81.47,2.93,3.5964
16873,150730,2023,INORGANICO,340,269,71,78.55,0.0,0.0
16874,150730,2023,ORGANICO,340,269,71,78.55,2.921,3.7187
16875,150730,2024,INORGANICO,329,260,69,75.92,0.0,0.0
16876,150730,2024,ORGANICO,329,260,69,75.92,6.966,9.1754
16877,150731,2019,INORGANICO,3306,559,2747,145.6,0.0,0.0
16878,150731,2019,ORGANICO,3306,559,2747,145.6,0.0,0.0
16879,150731,2020,INORGANICO,3336,547,2789,142.1,0.0,0.0
16880,150731,2020,ORGANICO,3336,547,2789,142.1,0.0,0.0
16881,150731,2021,INORGANICO,3350,531,2819,135.19,0.0,0.0
16882,150731,2021,ORGANICO,3350,531,2819,135.19,0.0,0.0
16883,150731,2022,INORGANICO,3365,519,2846,132.1,0.0,0.0
16884,150731,2022,ORGANICO,3365,519,2846,132.1,0.0,0.0
16885,150731,2023,INORGANICO,3379,521,2858,132.97,0.0,0.0
16886,150731,2023,ORGANICO,3379,521,2858,132.97,0.0,0.0
16887,150731,2024,INORGANICO,3393,523,2870,133.63,0.0,0.0
16888,150731,2024,ORGANICO,3393,523,2870,133.6265,0.0,0.0
16889,150732,2019,INORGANICO,1411,1040,371,237.3,0.0,0.0
16890,150732,2019,ORGANICO,1411,1040,371,237.3,0.0,0.0
16891,150732,2020,INORGANICO,1379,1006,373,229.13,0.0,0.0
16892,150732,2020,ORGANICO,1379,1006,373,229.13,0.0,0.0
16893,150732,2021,INORGANICO,1350,975,375,223.69,0.0,0.0
16894,150732,2021,ORGANICO,1350,975,375,223.69,0.0,0.0
16895,150732,2022,INORGANICO,1322,945,377,219.42,0.0,0.0
16896,150732,2022,ORGANICO,1322,945,377,219.42,0.0,0.0
16897,150732,2023,INORGANICO,1294,925,369,213.69,0.0,0.0
16898,150732,2023,ORGANICO,1294,925,369,213.69,0.0,0.0
16899,150732,2024,INORGANICO,1267,906,361,212.59,0.0,0.0
16900,150732,2024,ORGANICO,1267,906,361,212.5864286,0.0,0.0
16901,150801,2019,INORGANICO,67213,66635,578,26059.04,0.0,0.0
16902,150801,2019,ORGANICO,67213,66635,578,26059.04,17.399939586714833,0.0668
16903,150801,2020,INORGANICO,68599,67986,613,26587.38,138.408,0.5206
16904,150801,2020,ORGANICO,68599,67986,613,26587.38,243.23,0.9148
16905,150801,2021,INORGANICO,70366,69715,651,27263.54,254.305,0.9328
16906,150801,2021,ORGANICO,70366,69715,651,27263.54,674.5,2.474
16907,150801,2022,INORGANICO,72159,71471,688,27950.27,270.0305,0.9661
16908,150801,2022,ORGANICO,72159,71471,688,27950.27,1116.29,3.9938
16909,150801,2023,INORGANICO,74014,73308,706,28668.66,403.91,1.4089
16910,150801,2023,ORGANICO,74014,73308,706,28668.66,1789.65,6.2425
16911,150801,2024,INORGANICO,75963,75239,724,23931.38,528.22,2.2072
16912,150801,2024,ORGANICO,75963,75239,724,23931.37621,1820.2,7.6059
16913,150802,2019,INORGANICO,2107,402,1705,104.73,0.0,0.0
16914,150802,2019,ORGANICO,2107,402,1705,104.73,0.0,0.0
16915,150802,2020,INORGANICO,2062,382,1680,99.23,0.0,0.0
16916,150802,2020,ORGANICO,2062,382,1680,99.23,0.0,0.0
16917,150802,2021,INORGANICO,2027,365,1662,92.93,0.0,0.0
16918,150802,2021,ORGANICO,2027,365,1662,92.93,0.0,0.0
16919,150802,2022,INORGANICO,1991,349,1642,88.83,0.0,0.0
16920,150802,2022,ORGANICO,1991,349,1642,88.83,0.0,0.0
16921,150802,2023,INORGANICO,1958,343,1615,87.54,0.0,0.0
16922,150802,2023,ORGANICO,1958,343,1615,87.54,0.0,0.0
16923,150802,2024,INORGANICO,1928,338,1590,86.36,0.0,0.0
16924,150802,2024,ORGANICO,1928,338,1590,86.359,0.0,0.0
16925,150803,2019,INORGANICO,8233,8131,102,2247.06,36.58,1.6279
16926,150803,2019,ORGANICO,8233,8131,102,2247.06,1.215845181022783,0.0541
16927,150803,2020,INORGANICO,8491,8382,109,2316.43,16.433,0.7094
16928,150803,2020,ORGANICO,8491,8382,109,2316.43,18.32,0.7909
16929,150803,2021,INORGANICO,8802,8685,117,1358.58,51.226,3.7706
16930,150803,2021,ORGANICO,8802,8685,117,1358.58,30.387,2.2367
16931,150803,2022,INORGANICO,9126,9002,124,1408.17,36.68576,2.6052
16932,150803,2022,ORGANICO,9126,9002,124,1408.17,57.03,4.0499
16933,150803,2023,INORGANICO,9463,9334,129,1460.1,28.988,1.9853
16934,150803,2023,ORGANICO,9463,9334,129,1460.1,80.0,5.4791
16935,150803,2024,INORGANICO,9821,9688,133,1515.48,54.42,3.5909
16936,150803,2024,ORGANICO,9821,9688,133,1515.48,94.8039,6.2557
16937,150804,2019,INORGANICO,888,516,372,117.76,0.0,0.0
16938,150804,2019,ORGANICO,888,516,372,117.76,0.0,0.0
16939,150804,2020,INORGANICO,852,487,365,110.92,0.0,0.0
16940,150804,2020,ORGANICO,852,487,365,110.92,0.0,0.0
16941,150804,2021,INORGANICO,842,475,367,108.98,0.0,0.0
16942,150804,2021,ORGANICO,842,475,367,108.98,0.0,0.0
16943,150804,2022,INORGANICO,832,463,369,107.5,0.0,0.0
16944,150804,2022,ORGANICO,832,463,369,107.5,0.0,0.0
16945,150804,2023,INORGANICO,822,457,365,105.57,0.0,0.0
16946,150804,2023,ORGANICO,822,457,365,105.57,0.0,0.0
16947,150804,2024,INORGANICO,813,452,361,106.06,0.0,0.0
16948,150804,2024,ORGANICO,813,452,361,106.0585714,0.0,0.0
16949,150805,2019,INORGANICO,28163,28082,81,7467.81,152.39,2.0406
16950,150805,2019,ORGANICO,28163,28082,81,7467.81,48.85,0.6541
16951,150805,2020,INORGANICO,28388,28303,85,7526.58,94.976,1.2619
16952,150805,2020,ORGANICO,28388,28303,85,7526.58,46.569,0.6187
16953,150805,2021,INORGANICO,28759,28670,89,11212.02,154.04,1.3739
16954,150805,2021,ORGANICO,28759,28670,89,11212.02,57.143,0.5097
16955,150805,2022,INORGANICO,29126,29033,93,11353.98,87.503,0.7707
16956,150805,2022,ORGANICO,29126,29033,93,11353.98,42.400000000000006,0.3734
16957,150805,2023,INORGANICO,29505,29411,94,9048.08,73.776,0.8154
16958,150805,2023,ORGANICO,29505,29411,94,9048.08,122.96,1.359
